Name,SEASON_year,Games_Played,Goals,Assists,Points,PlusMinus_Ratings,Game_Winning_Goals,Position,Height,Weight,Age,Experience
Ryan O'Byrne,2011,3,0.0,0.0,0.0,0.0,0.0,Defence,196,106,27,4
Ryan O'Byrne,2012,74,1.0,6.0,7.0,-5.0,0.0,Defence,196,106,28,5
Ryan O'Byrne,2013,34,1.0,3.0,4.0,-8.0,0.0,Defence,196,106,29,6
Ryan O'Byrne,2013,8,1.0,1.0,2.0,4.0,0.0,Defence,196,106,29,6
Ryan O'Marra,2010,3,0.0,1.0,1.0,0.0,0.0,Centre,188,88,23,1
Ryan O'Marra,2011,21,1.0,4.0,5.0,-2.0,0.0,Centre,188,88,24,2
Ryan O'Marra,2012,2,0.0,0.0,0.0,-1.0,0.0,Centre,188,88,25,3
Ryan O'Marra,2012,7,0.0,1.0,1.0,0.0,0.0,Centre,188,88,25,3
Ryan O'Reilly,2010,81,8.0,18.0,26.0,4.0,2.0,Centre,185,95,19,1
Ryan O'Reilly,2011,74,13.0,13.0,26.0,-7.0,0.0,Centre,185,95,20,2
Ryan O'Reilly,2012,81,18.0,37.0,55.0,-1.0,3.0,Centre,185,95,21,3
Ryan O'Reilly,2013,29,6.0,14.0,20.0,-3.0,0.0,Centre,185,95,22,4
Ryan O'Reilly,2014,80,28.0,36.0,64.0,-1.0,6.0,Centre,185,95,23,5
Ryan O'Reilly,2015,82,17.0,38.0,55.0,-5.0,1.0,Centre,185,95,24,6
Ryan O'Reilly,2016,71,21.0,39.0,60.0,-16.0,2.0,Centre,185,95,25,7
Ryan O'Reilly,2017,72,20.0,35.0,55.0,-1.0,3.0,Centre,185,95,26,8
Ryan O'Reilly,2018,81,24.0,37.0,61.0,-23.0,3.0,Centre,185,95,27,9
Ryan O'Reilly,2019,82,28.0,49.0,77.0,22.0,5.0,Centre,185,95,28,10
Ryan O'Reilly,2020,71,12.0,49.0,61.0,11.0,3.0,Centre,185,95,29,11
Ryan Parent,2007,1,0.0,0.0,0.0,0.0,0.0,Defence,190,90,20,1
Ryan Parent,2008,22,0.0,0.0,0.0,-4.0,0.0,Defence,190,90,21,2
Ryan Parent,2009,31,0.0,4.0,4.0,3.0,0.0,Defence,190,90,22,3
Ryan Parent,2010,48,1.0,2.0,3.0,-14.0,0.0,Defence,190,90,23,4
Ryan Parent,2011,4,0.0,0.0,0.0,-3.0,0.0,Defence,190,90,24,5
Ryan Potulny,2006,2,0.0,1.0,1.0,1.0,0.0,Centre,183,86,22,1
Ryan Potulny,2007,35,7.0,5.0,12.0,1.0,2.0,Centre,183,86,23,2
Ryan Potulny,2008,7,0.0,1.0,1.0,0.0,0.0,Centre,183,86,24,3
Ryan Potulny,2009,8,0.0,3.0,3.0,2.0,0.0,Centre,183,86,25,4
Ryan Potulny,2010,64,15.0,17.0,32.0,-21.0,2.0,Centre,183,86,26,5
Ryan Potulny,2011,7,0.0,0.0,0.0,0.0,0.0,Centre,183,86,27,6
Ryan Potulny,2011,3,0.0,0.0,0.0,-1.0,0.0,Centre,183,86,27,6
Ryan Ready,2006,7,0.0,1.0,1.0,0.0,0.0,Left_wing,188,84,28,1
Ryan Reaves,2011,28,2.0,2.0,4.0,-1.0,1.0,Right_wing,185,102,24,1
Ryan Reaves,2012,60,3.0,1.0,4.0,0.0,1.0,Right_wing,185,102,25,2
Ryan Reaves,2013,43,4.0,2.0,6.0,3.0,1.0,Right_wing,185,102,26,3
Ryan Reaves,2014,63,2.0,6.0,8.0,-1.0,0.0,Right_wing,185,102,27,4
Ryan Reaves,2015,81,6.0,6.0,12.0,-3.0,1.0,Right_wing,185,102,28,5
Ryan Reaves,2016,64,3.0,1.0,4.0,-6.0,0.0,Right_wing,185,102,29,6
Ryan Reaves,2017,80,7.0,6.0,13.0,4.0,1.0,Right_wing,185,102,30,7
Ryan Reaves,2018,58,4.0,4.0,8.0,-9.0,1.0,Right_wing,185,102,31,8
Ryan Reaves,2018,21,0.0,2.0,2.0,2.0,0.0,Right_wing,185,102,31,8
Ryan Reaves,2019,80,9.0,11.0,20.0,1.0,2.0,Right_wing,185,102,32,9
Ryan Reaves,2020,71,8.0,7.0,15.0,-5.0,1.0,Right_wing,185,102,33,10
Ryan Russell,2012,41,2.0,0.0,2.0,-7.0,0.0,Centre,178,82,25,1
Ryan Savoia,1999,3,0.0,0.0,0.0,-1.0,0.0,Centre,183,88,26,1
Ryan Shannon,2007,53,2.0,9.0,11.0,-2.0,0.0,Centre,175,79,24,1
Ryan Shannon,2008,27,5.0,8.0,13.0,-1.0,0.0,Centre,175,79,25,2
Ryan Shannon,2009,35,8.0,12.0,20.0,-1.0,1.0,Centre,175,79,26,3
Ryan Shannon,2010,66,5.0,11.0,16.0,-12.0,1.0,Centre,175,79,27,4
Ryan Shannon,2011,79,11.0,16.0,27.0,3.0,1.0,Centre,175,79,28,5
Ryan Shannon,2012,45,4.0,8.0,12.0,-11.0,0.0,Centre,175,79,29,6
Ryan Smyth,1995,3,0.0,0.0,0.0,-1.0,0.0,Left_wing,188,87,19,1
Ryan Smyth,1996,48,2.0,9.0,11.0,-10.0,0.0,Left_wing,188,87,20,2
Ryan Smyth,1997,82,39.0,22.0,61.0,-7.0,4.0,Left_wing,188,87,21,3
Ryan Smyth,1998,65,20.0,13.0,33.0,-24.0,2.0,Left_wing,188,87,22,4
Ryan Smyth,1999,71,13.0,18.0,31.0,0.0,2.0,Left_wing,188,87,23,5
Ryan Smyth,2000,82,28.0,26.0,54.0,-2.0,4.0,Left_wing,188,87,24,6
Ryan Smyth,2001,82,31.0,39.0,70.0,10.0,6.0,Left_wing,188,87,25,7
Ryan Smyth,2002,61,15.0,35.0,50.0,7.0,5.0,Left_wing,188,87,26,8
Ryan Smyth,2003,66,27.0,34.0,61.0,5.0,3.0,Left_wing,188,87,27,9
Ryan Smyth,2004,82,23.0,36.0,59.0,11.0,6.0,Left_wing,188,87,28,10
Ryan Smyth,2006,75,36.0,30.0,66.0,-5.0,3.0,Left_wing,188,87,30,12
Ryan Smyth,2007,53,31.0,22.0,53.0,2.0,5.0,Left_wing,188,87,31,13
Ryan Smyth,2007,18,5.0,10.0,15.0,0.0,0.0,Left_wing,188,87,31,13
Ryan Smyth,2008,55,14.0,23.0,37.0,-4.0,3.0,Left_wing,188,87,32,14
Ryan Smyth,2009,77,26.0,33.0,59.0,-15.0,3.0,Left_wing,188,87,33,15
Ryan Smyth,2010,67,22.0,31.0,53.0,8.0,3.0,Left_wing,188,87,34,16
Ryan Smyth,2011,82,23.0,24.0,47.0,-1.0,2.0,Left_wing,188,87,35,17
Ryan Smyth,2012,82,19.0,27.0,46.0,-5.0,4.0,Left_wing,188,87,36,18
Ryan Smyth,2013,47,2.0,11.0,13.0,-5.0,0.0,Left_wing,188,87,37,19
Ryan Smyth,2014,72,10.0,13.0,23.0,-18.0,1.0,Left_wing,188,87,38,20
Ryan Spooner,2013,4,0.0,0.0,0.0,0.0,0.0,Centre,180,87,21,1
Ryan Spooner,2014,23,0.0,11.0,11.0,0.0,0.0,Centre,180,87,22,2
Ryan Spooner,2015,29,8.0,10.0,18.0,2.0,1.0,Centre,180,87,23,3
Ryan Spooner,2016,80,13.0,36.0,49.0,-9.0,4.0,Centre,180,87,24,4
Ryan Spooner,2017,78,11.0,28.0,39.0,-8.0,3.0,Centre,180,87,25,5
Ryan Spooner,2018,20,4.0,12.0,16.0,-4.0,0.0,Centre,180,87,26,6
Ryan Spooner,2018,39,9.0,16.0,25.0,10.0,3.0,Centre,180,87,26,6
Ryan Spooner,2019,25,2.0,1.0,3.0,-6.0,1.0,Centre,180,87,27,7
Ryan Spooner,2019,16,1.0,1.0,2.0,-5.0,0.0,Centre,180,87,27,7
Ryan Spooner,2019,11,0.0,4.0,4.0,-1.0,0.0,Centre,180,87,27,7
Ryan Stanton,2013,1,0.0,0.0,0.0,1.0,0.0,Defence,188,93,24,1
Ryan Stanton,2014,64,1.0,15.0,16.0,5.0,0.0,Defence,188,93,25,2
Ryan Stanton,2015,54,3.0,8.0,11.0,9.0,0.0,Defence,188,93,26,3
Ryan Stanton,2016,1,0.0,0.0,0.0,-1.0,0.0,Defence,188,93,27,4
Ryan Stoa,2010,12,2.0,1.0,3.0,-3.0,0.0,Centre,190,91,23,1
Ryan Stoa,2011,25,2.0,2.0,4.0,-4.0,1.0,Centre,190,91,24,2
Ryan Stoa,2014,3,0.0,0.0,0.0,-1.0,0.0,Centre,190,91,27,5
Ryan Stone,2008,6,0.0,1.0,1.0,-1.0,0.0,Centre,188,91,23,1
Ryan Stone,2009,2,0.0,0.0,0.0,1.0,0.0,Centre,188,91,24,2
Ryan Stone,2010,27,0.0,6.0,6.0,2.0,0.0,Centre,188,91,25,3
Ryan Suter,2006,71,1.0,15.0,16.0,7.0,0.0,Defence,185,91,21,1
Ryan Suter,2007,82,8.0,16.0,24.0,10.0,0.0,Defence,185,91,22,2
Ryan Suter,2008,76,7.0,24.0,31.0,3.0,1.0,Defence,185,91,23,3
Ryan Suter,2009,82,7.0,38.0,45.0,-16.0,3.0,Defence,185,91,24,4
Ryan Suter,2010,82,4.0,33.0,37.0,4.0,1.0,Defence,185,91,25,5
Ryan Suter,2011,70,4.0,35.0,39.0,20.0,1.0,Defence,185,91,26,6
Ryan Suter,2012,79,7.0,39.0,46.0,15.0,1.0,Defence,185,91,27,7
Ryan Suter,2013,48,4.0,28.0,32.0,2.0,1.0,Defence,185,91,28,8
Ryan Suter,2014,82,8.0,35.0,43.0,15.0,0.0,Defence,185,91,29,9
Ryan Suter,2015,77,2.0,36.0,38.0,7.0,1.0,Defence,185,91,30,10
Ryan Suter,2016,82,8.0,43.0,51.0,10.0,2.0,Defence,185,91,31,11
Ryan Suter,2017,82,9.0,31.0,40.0,34.0,1.0,Defence,185,91,32,12
Ryan Suter,2018,78,6.0,45.0,51.0,-1.0,2.0,Defence,185,91,33,13
Ryan Suter,2019,82,7.0,40.0,47.0,-8.0,2.0,Defence,185,91,34,14
Ryan Suter,2020,69,8.0,40.0,48.0,-6.0,2.0,Defence,185,91,35,15
Ryan Thang,2012,1,0.0,0.0,0.0,0.0,0.0,Left_wing,180,86,25,1
Ryan Tobler,2002,4,0.0,0.0,0.0,-2.0,0.0,Left_wing,190,101,26,1
Ryan VandenBussche,1997,11,1.0,0.0,1.0,-2.0,0.0,Right_wing,183,93,24,1
Ryan VandenBussche,1998,16,1.0,0.0,1.0,-2.0,0.0,Right_wing,183,93,25,2
Ryan VandenBussche,1998,4,0.0,1.0,1.0,0.0,0.0,Right_wing,183,93,25,2
Ryan VandenBussche,1999,6,0.0,0.0,0.0,0.0,0.0,Right_wing,183,93,26,3
Ryan VandenBussche,2000,52,0.0,1.0,1.0,-3.0,0.0,Right_wing,183,93,27,4
Ryan VandenBussche,2001,64,2.0,5.0,7.0,-8.0,0.0,Right_wing,183,93,28,5
Ryan VandenBussche,2002,50,1.0,2.0,3.0,-10.0,0.0,Right_wing,183,93,29,6
Ryan VandenBussche,2003,22,0.0,0.0,0.0,0.0,0.0,Right_wing,183,93,30,7
Ryan VandenBussche,2004,65,4.0,1.0,5.0,-10.0,0.0,Right_wing,183,93,31,8
Ryan VandenBussche,2006,20,1.0,0.0,1.0,0.0,0.0,Right_wing,183,93,33,10
Ryan Vesce,2009,10,0.0,0.0,0.0,-2.0,0.0,Right_wing,173,79,27,1
Ryan Vesce,2010,9,3.0,2.0,5.0,-1.0,1.0,Right_wing,173,79,28,2
Ryan White,2010,16,0.0,2.0,2.0,-6.0,0.0,Centre,183,91,22,1
Ryan White,2011,27,2.0,3.0,5.0,5.0,0.0,Centre,183,91,23,2
Ryan White,2012,20,0.0,3.0,3.0,-7.0,0.0,Centre,183,91,24,3
Ryan White,2013,26,1.0,0.0,1.0,1.0,0.0,Centre,183,91,25,4
Ryan White,2014,52,2.0,4.0,6.0,-8.0,1.0,Centre,183,91,26,5
Ryan White,2015,34,6.0,6.0,12.0,4.0,1.0,Centre,183,91,27,6
Ryan White,2016,73,11.0,5.0,16.0,-9.0,0.0,Centre,183,91,28,7
Ryan White,2017,46,7.0,6.0,13.0,-8.0,1.0,Centre,183,91,29,8
Ryan White,2017,19,2.0,1.0,3.0,-8.0,0.0,Centre,183,91,29,8
Ryan Whitney,2006,68,6.0,32.0,38.0,-7.0,1.0,Defence,193,99,23,1
Ryan Whitney,2007,81,14.0,45.0,59.0,9.0,2.0,Defence,193,99,24,2
Ryan Whitney,2008,76,12.0,28.0,40.0,-2.0,1.0,Defence,193,99,25,3
Ryan Whitney,2009,20,0.0,10.0,10.0,1.0,0.0,Defence,193,99,26,4
Ryan Whitney,2009,28,2.0,11.0,13.0,-15.0,0.0,Defence,193,99,26,4
Ryan Whitney,2010,62,4.0,24.0,28.0,-6.0,0.0,Defence,193,99,27,5
Ryan Whitney,2010,19,3.0,8.0,11.0,7.0,1.0,Defence,193,99,27,5
Ryan Whitney,2011,35,2.0,25.0,27.0,13.0,0.0,Defence,193,99,28,6
Ryan Whitney,2012,51,3.0,17.0,20.0,-16.0,0.0,Defence,193,99,29,7
Ryan Whitney,2013,34,4.0,9.0,13.0,-7.0,0.0,Defence,193,99,30,8
Ryan Whitney,2014,7,0.0,0.0,0.0,-7.0,0.0,Defence,193,99,31,9
Ryan Wilson,2010,61,3.0,18.0,21.0,13.0,0.0,Defence,188,99,23,1
Ryan Wilson,2011,67,3.0,13.0,16.0,-8.0,0.0,Defence,188,99,24,2
Ryan Wilson,2012,59,1.0,20.0,21.0,11.0,0.0,Defence,188,99,25,3
Ryan Wilson,2013,12,0.0,3.0,3.0,4.0,0.0,Defence,188,99,26,4
Ryan Wilson,2014,28,0.0,6.0,6.0,1.0,0.0,Defence,188,99,27,5
Ryan Wilson,2015,3,0.0,0.0,0.0,-3.0,0.0,Defence,188,99,28,6
Saku Koivu,1996,82,20.0,25.0,45.0,-7.0,2.0,Centre,178,83,22,1
Saku Koivu,1997,50,17.0,39.0,56.0,7.0,3.0,Centre,178,83,23,2
Saku Koivu,1998,69,14.0,43.0,57.0,8.0,3.0,Centre,178,83,24,3
Saku Koivu,1999,65,14.0,30.0,44.0,-7.0,0.0,Centre,178,83,25,4
Saku Koivu,2000,24,3.0,18.0,21.0,7.0,0.0,Centre,178,83,26,5
Saku Koivu,2001,54,17.0,30.0,47.0,2.0,3.0,Centre,178,83,27,6
Saku Koivu,2002,3,0.0,2.0,2.0,0.0,0.0,Centre,178,83,28,7
Saku Koivu,2003,82,21.0,50.0,71.0,5.0,5.0,Centre,178,83,29,8
Saku Koivu,2004,68,14.0,41.0,55.0,-5.0,3.0,Centre,178,83,30,9
Saku Koivu,2006,72,17.0,45.0,62.0,1.0,4.0,Centre,178,83,32,11
Saku Koivu,2007,81,22.0,53.0,75.0,-21.0,4.0,Centre,178,83,33,12
Saku Koivu,2008,77,16.0,40.0,56.0,-4.0,3.0,Centre,178,83,34,13
Saku Koivu,2009,65,16.0,34.0,50.0,4.0,5.0,Centre,178,83,35,14
Saku Koivu,2010,71,19.0,33.0,52.0,14.0,6.0,Centre,178,83,36,15
Saku Koivu,2011,75,15.0,30.0,45.0,-8.0,3.0,Centre,178,83,37,16
Saku Koivu,2012,74,11.0,27.0,38.0,7.0,1.0,Centre,178,83,38,17
Saku Koivu,2013,47,8.0,19.0,27.0,4.0,0.0,Centre,178,83,39,18
Saku Koivu,2014,65,11.0,18.0,29.0,3.0,1.0,Centre,178,83,40,19
Sam Carrick,2015,16,1.0,1.0,2.0,1.0,0.0,Centre,183,94,23,1
Sam Carrick,2016,3,0.0,0.0,0.0,-2.0,0.0,Centre,183,94,24,2
Sam Carrick,2019,6,0.0,1.0,1.0,-1.0,0.0,Centre,183,94,27,5
Sam Carrick,2020,9,1.0,1.0,2.0,-3.0,0.0,Centre,183,94,28,6
Sam Gagner,2008,79,13.0,36.0,49.0,-21.0,1.0,Centre,180,92,19,1
Sam Gagner,2009,76,16.0,25.0,41.0,-1.0,1.0,Centre,180,92,20,2
Sam Gagner,2010,68,15.0,26.0,41.0,-8.0,1.0,Centre,180,92,21,3
Sam Gagner,2011,68,15.0,27.0,42.0,-17.0,2.0,Centre,180,92,22,4
Sam Gagner,2012,75,18.0,29.0,47.0,5.0,0.0,Centre,180,92,23,5
Sam Gagner,2013,48,14.0,24.0,38.0,-6.0,1.0,Centre,180,92,24,6
Sam Gagner,2014,67,10.0,27.0,37.0,-29.0,1.0,Centre,180,92,25,7
Sam Gagner,2015,81,15.0,26.0,41.0,-28.0,1.0,Centre,180,92,26,8
Sam Gagner,2016,53,8.0,8.0,16.0,4.0,2.0,Centre,180,92,27,9
Sam Gagner,2017,81,18.0,32.0,50.0,10.0,1.0,Centre,180,92,28,10
Sam Gagner,2018,74,10.0,21.0,31.0,-18.0,2.0,Centre,180,92,29,11
Sam Gagner,2019,7,1.0,2.0,3.0,-3.0,0.0,Centre,180,92,30,12
Sam Gagner,2019,25,5.0,5.0,10.0,-3.0,1.0,Centre,180,92,30,12
Sam Gagner,2020,6,1.0,0.0,1.0,-1.0,0.0,Centre,180,92,31,13
Sam Gagner,2020,36,5.0,7.0,12.0,-9.0,0.0,Centre,180,92,31,13
Sami Aittokallio,2013,1,,,,,,Goaltender,185,84,21,1
Sami Aittokallio,2014,1,,,,,,Goaltender,185,84,22,2
Sami Helenius,1997,3,0.0,1.0,1.0,1.0,0.0,Defence,198,104,23,1
Sami Helenius,1999,4,0.0,0.0,0.0,-2.0,0.0,Defence,198,104,25,3
Sami Helenius,1999,4,1.0,0.0,1.0,-3.0,0.0,Defence,198,104,25,3
Sami Helenius,2000,33,0.0,0.0,0.0,-5.0,0.0,Defence,198,104,26,4
Sami Helenius,2001,57,1.0,2.0,3.0,1.0,0.0,Defence,198,104,27,5
Sami Helenius,2002,39,0.0,0.0,0.0,-4.0,0.0,Defence,198,104,28,6
Sami Helenius,2003,5,0.0,0.0,0.0,1.0,0.0,Defence,198,104,29,7
Sami Helenius,2003,10,0.0,1.0,1.0,3.0,0.0,Defence,198,104,29,7
Sami Kapanen,1996,35,5.0,4.0,9.0,0.0,0.0,Right_wing,178,84,23,1
Sami Kapanen,1997,45,13.0,12.0,25.0,6.0,2.0,Right_wing,178,84,24,2
Sami Kapanen,1998,81,26.0,37.0,63.0,9.0,5.0,Right_wing,178,84,25,3
Sami Kapanen,1999,81,24.0,35.0,59.0,-1.0,7.0,Right_wing,178,84,26,4
Sami Kapanen,2000,76,24.0,24.0,48.0,10.0,5.0,Right_wing,178,84,27,5
Sami Kapanen,2001,82,20.0,37.0,57.0,-12.0,4.0,Right_wing,178,84,28,6
Sami Kapanen,2002,77,27.0,42.0,69.0,9.0,4.0,Right_wing,178,84,29,7
Sami Kapanen,2003,28,4.0,9.0,13.0,-1.0,1.0,Right_wing,178,84,30,8
Sami Kapanen,2003,43,6.0,12.0,18.0,-17.0,1.0,Right_wing,178,84,30,8
Sami Kapanen,2004,74,12.0,18.0,30.0,9.0,2.0,Right_wing,178,84,31,9
Sami Kapanen,2006,58,12.0,22.0,34.0,-9.0,2.0,Right_wing,178,84,33,11
Sami Kapanen,2007,77,11.0,14.0,25.0,-21.0,1.0,Right_wing,178,84,34,12
Sami Kapanen,2008,74,5.0,3.0,8.0,-12.0,1.0,Right_wing,178,84,35,13
Sami Lepisto,2008,7,0.0,1.0,1.0,-1.0,0.0,Defence,183,88,24,1
Sami Lepisto,2009,7,0.0,4.0,4.0,-3.0,0.0,Defence,183,88,25,2
Sami Lepisto,2010,66,1.0,10.0,11.0,14.0,1.0,Defence,183,88,26,3
Sami Lepisto,2011,19,0.0,5.0,5.0,3.0,0.0,Defence,183,88,27,4
Sami Lepisto,2011,51,4.0,7.0,11.0,7.0,0.0,Defence,183,88,27,4
Sami Lepisto,2012,26,1.0,2.0,3.0,3.0,0.0,Defence,183,88,28,5
Sami Salo,1999,61,7.0,12.0,19.0,20.0,1.0,Defence,190,96,25,1
Sami Salo,2000,37,6.0,8.0,14.0,6.0,1.0,Defence,190,96,26,2
Sami Salo,2001,31,2.0,16.0,18.0,9.0,0.0,Defence,190,96,27,3
Sami Salo,2002,66,4.0,14.0,18.0,1.0,2.0,Defence,190,96,28,4
Sami Salo,2003,79,9.0,21.0,30.0,9.0,1.0,Defence,190,96,29,5
Sami Salo,2004,74,7.0,19.0,26.0,8.0,2.0,Defence,190,96,30,6
Sami Salo,2006,59,10.0,23.0,33.0,9.0,2.0,Defence,190,96,32,8
Sami Salo,2007,67,14.0,23.0,37.0,21.0,6.0,Defence,190,96,33,9
Sami Salo,2008,63,8.0,17.0,25.0,8.0,1.0,Defence,190,96,34,10
Sami Salo,2009,60,5.0,20.0,25.0,5.0,2.0,Defence,190,96,35,11
Sami Salo,2010,68,9.0,19.0,28.0,14.0,3.0,Defence,190,96,36,12
Sami Salo,2011,27,3.0,4.0,7.0,-3.0,0.0,Defence,190,96,37,13
Sami Salo,2012,69,9.0,16.0,25.0,7.0,3.0,Defence,190,96,38,14
Sami Salo,2013,46,2.0,15.0,17.0,5.0,0.0,Defence,190,96,39,15
Sami Salo,2014,71,4.0,13.0,17.0,11.0,0.0,Defence,190,96,40,16
Samuel Pahlsson,2001,59,3.0,4.0,7.0,-9.0,1.0,Centre,183,94,24,1
Samuel Pahlsson,2001,17,1.0,1.0,2.0,-5.0,0.0,Centre,183,94,24,1
Samuel Pahlsson,2002,80,6.0,14.0,20.0,-16.0,0.0,Centre,183,94,25,2
Samuel Pahlsson,2003,34,4.0,11.0,15.0,10.0,2.0,Centre,183,94,26,3
Samuel Pahlsson,2004,82,8.0,14.0,22.0,-2.0,2.0,Centre,183,94,27,4
Samuel Pahlsson,2006,82,11.0,10.0,21.0,-1.0,1.0,Centre,183,94,29,6
Samuel Pahlsson,2007,82,8.0,18.0,26.0,-4.0,1.0,Centre,183,94,30,7
Samuel Pahlsson,2008,56,6.0,9.0,15.0,-2.0,3.0,Centre,183,94,31,8
Samuel Pahlsson,2009,52,5.0,10.0,15.0,-16.0,1.0,Centre,183,94,32,9
Samuel Pahlsson,2009,13,2.0,1.0,3.0,-1.0,1.0,Centre,183,94,32,9
Samuel Pahlsson,2010,79,3.0,13.0,16.0,-9.0,0.0,Centre,183,94,33,10
Samuel Pahlsson,2011,82,7.0,13.0,20.0,-13.0,1.0,Centre,183,94,34,11
Samuel Pahlsson,2012,61,2.0,9.0,11.0,-6.0,0.0,Centre,183,94,35,12
Samuel Pahlsson,2012,19,2.0,4.0,6.0,4.0,1.0,Centre,183,94,35,12
Sandis Ozolinsh,1993,37,7.0,16.0,23.0,-9.0,0.0,Defence,190,98,21,1
Sandis Ozolinsh,1994,81,26.0,38.0,64.0,16.0,3.0,Defence,190,98,22,2
Sandis Ozolinsh,1995,48,9.0,16.0,25.0,-6.0,2.0,Defence,190,98,23,3
Sandis Ozolinsh,1996,66,13.0,37.0,50.0,0.0,1.0,Defence,190,98,24,4
Sandis Ozolinsh,1996,7,1.0,3.0,4.0,2.0,0.0,Defence,190,98,24,4
Sandis Ozolinsh,1997,80,23.0,45.0,68.0,4.0,4.0,Defence,190,98,25,5
Sandis Ozolinsh,1998,66,13.0,38.0,51.0,-12.0,2.0,Defence,190,98,26,6
Sandis Ozolinsh,1999,39,7.0,25.0,32.0,10.0,3.0,Defence,190,98,27,7
Sandis Ozolinsh,2000,82,16.0,36.0,52.0,17.0,1.0,Defence,190,98,28,8
Sandis Ozolinsh,2001,72,12.0,32.0,44.0,-25.0,2.0,Defence,190,98,29,9
Sandis Ozolinsh,2002,46,4.0,19.0,23.0,-4.0,0.0,Defence,190,98,30,10
Sandis Ozolinsh,2002,37,10.0,19.0,29.0,-3.0,1.0,Defence,190,98,30,10
Sandis Ozolinsh,2003,31,5.0,13.0,18.0,10.0,1.0,Defence,190,98,31,11
Sandis Ozolinsh,2003,51,7.0,19.0,26.0,-16.0,2.0,Defence,190,98,31,11
Sandis Ozolinsh,2004,36,5.0,11.0,16.0,-7.0,2.0,Defence,190,98,32,12
Sandis Ozolinsh,2006,19,3.0,11.0,14.0,2.0,0.0,Defence,190,98,34,14
Sandis Ozolinsh,2006,17,3.0,3.0,6.0,-4.0,2.0,Defence,190,98,34,14
Sandis Ozolinsh,2007,21,0.0,3.0,3.0,-8.0,0.0,Defence,190,98,35,15
Sandis Ozolinsh,2008,39,3.0,13.0,16.0,-11.0,0.0,Defence,190,98,36,16
Sandy McCarthy,1994,79,5.0,5.0,10.0,-3.0,0.0,Right_wing,190,102,22,1
Sandy McCarthy,1995,37,5.0,3.0,8.0,1.0,2.0,Right_wing,190,102,23,2
Sandy McCarthy,1996,75,9.0,7.0,16.0,-8.0,1.0,Right_wing,190,102,24,3
Sandy McCarthy,1997,33,3.0,5.0,8.0,-8.0,1.0,Right_wing,190,102,25,4
Sandy McCarthy,1998,14,0.0,5.0,5.0,-1.0,0.0,Right_wing,190,102,26,5
Sandy McCarthy,1998,52,8.0,5.0,13.0,-18.0,1.0,Right_wing,190,102,26,5
Sandy McCarthy,1999,13,0.0,1.0,1.0,-2.0,0.0,Right_wing,190,102,27,6
Sandy McCarthy,1999,67,5.0,7.0,12.0,-22.0,0.0,Right_wing,190,102,27,6
Sandy McCarthy,2000,13,0.0,0.0,0.0,2.0,0.0,Right_wing,190,102,28,7
Sandy McCarthy,2000,58,6.0,5.0,11.0,-5.0,0.0,Right_wing,190,102,28,7
Sandy McCarthy,2001,81,11.0,10.0,21.0,3.0,2.0,Right_wing,190,102,29,8
Sandy McCarthy,2002,82,10.0,13.0,23.0,-8.0,3.0,Right_wing,190,102,30,9
Sandy McCarthy,2003,82,6.0,9.0,15.0,-4.0,1.0,Right_wing,190,102,31,10
Sandy McCarthy,2004,37,3.0,1.0,4.0,0.0,1.0,Right_wing,190,102,32,11
Sandy McCarthy,2004,13,1.0,0.0,1.0,-8.0,0.0,Right_wing,190,102,32,11
Sandy Moger,1995,18,2.0,6.0,8.0,-1.0,0.0,Centre,193,100,26,1
Sandy Moger,1996,80,15.0,14.0,29.0,-9.0,6.0,Centre,193,100,27,2
Sandy Moger,1997,34,10.0,3.0,13.0,-12.0,0.0,Centre,193,100,28,3
Sandy Moger,1998,62,11.0,13.0,24.0,4.0,2.0,Centre,193,100,29,4
Sandy Moger,1999,42,3.0,2.0,5.0,-9.0,2.0,Centre,193,100,30,5
Sascha Goc,2001,11,0.0,0.0,0.0,7.0,0.0,Defence,188,102,22,1
Sascha Goc,2002,2,0.0,0.0,0.0,-2.0,0.0,Defence,188,102,23,2
Sascha Goc,2002,9,0.0,0.0,0.0,0.0,0.0,Defence,188,102,23,2
Sasha Lakovic,1997,19,0.0,1.0,1.0,-1.0,0.0,Left_wing,183,93,26,1
Sasha Lakovic,1998,2,0.0,0.0,0.0,0.0,0.0,Left_wing,183,93,27,2
Sasha Lakovic,1999,16,0.0,3.0,3.0,0.0,0.0,Left_wing,183,93,28,3
Scott Bailey,1996,11,,,,,,Goaltender,183,88,24,1
Scott Bailey,1997,8,,,,,,Goaltender,183,88,25,2
Scott Barney,2003,5,0.0,0.0,0.0,-1.0,0.0,Centre,193,102,24,1
Scott Barney,2004,19,5.0,6.0,11.0,3.0,0.0,Centre,193,102,25,2
Scott Barney,2006,3,0.0,0.0,0.0,-1.0,0.0,Centre,193,102,27,4
Scott Clemmensen,2002,2,,,,,,Goaltender,190,93,25,1
Scott Clemmensen,2004,4,,,,,,Goaltender,190,93,27,3
Scott Clemmensen,2006,13,,,,,,Goaltender,190,93,29,5
Scott Clemmensen,2007,6,,,,,,Goaltender,190,93,30,6
Scott Clemmensen,2008,3,,,,,,Goaltender,190,93,31,7
Scott Clemmensen,2009,40,,,,,,Goaltender,190,93,32,8
Scott Clemmensen,2010,23,,,,,,Goaltender,190,93,33,9
Scott Clemmensen,2011,31,,,,,,Goaltender,190,93,34,10
